,id,full_text,word_len,favorite_count,retweet_count,date,created_at,detected_language,language_confidence
3929,,uraraneids,10,7,0,2018-02-05,2018-02-05 17:01:27+00:00,mi,0.45039797
3930,,vinegarroons,12,23,5,2018-02-05,2018-02-05 17:01:23+00:00,en,1.0
3931,,nogalenses,10,5,0,2018-02-05,2018-02-05 11:01:07+00:00,es,0.4388488
3932,,beoynd,6,212,19,2018-02-05,2018-02-05 06:01:29+00:00,fy,0.47185165
3933,,flanieren,9,26,5,2018-02-04,2018-02-04 17:01:09+00:00,de,1.0
3934,,tusari,6,8,0,2018-02-04,2018-02-04 00:01:00+00:00,sm,0.19933881
3935,,deathbox,8,134,35,2018-02-03,2018-02-03 15:01:11+00:00,en,1.0
3936,,divorcemonger,13,101,20,2018-02-03,2018-02-03 12:01:09+00:00,en,0.5201676
3937,,polezni,7,18,4,2018-02-03,2018-02-03 03:01:11+00:00,bg,1.0
3938,,findrinny,9,12,2,2018-02-02,2018-02-02 18:01:38+00:00,mg,0.6168227
3939,,antojerías,10,13,2,2018-02-02,2018-02-02 11:02:55+00:00,es,0.8625677
3940,,apfelschmarrn,13,29,10,2018-02-02,2018-02-02 11:02:18+00:00,de,0.98106617
3941,,laojia,6,8,1,2018-02-02,2018-02-02 11:02:09+00:00,zh-CN,1.0
3942,,dilletantish,12,62,11,2018-02-02,2018-02-02 01:01:44+00:00,en,0.30521873
3943,,bunapi,6,7,2,2018-02-01,2018-02-01 18:01:28+00:00,su,0.48965868
3944,,kpakpo,6,9,4,2018-02-01,2018-02-01 18:01:25+00:00,ig,1.0
3945,,guuhh,5,345,117,2018-02-01,2018-02-01 17:01:10+00:00,so,0.28423157
3946,,cominnnng,9,61,14,2018-02-01,2018-02-01 16:01:06+00:00,en,0.19410735
3947,,wehoscott,9,9,1,2018-02-01,2018-02-01 14:00:58+00:00,en,0.7332632
3948,,goingly,7,37,5,2018-02-01,2018-02-01 11:01:37+00:00,en,1.0
3949,,hicksploitation,15,153,42,2018-01-31,2018-01-31 20:03:23+00:00,en,0.7557375
3950,,biosociologist,14,23,3,2018-01-31,2018-01-31 20:02:31+00:00,en,1.0
3951,,goddardensis,12,10,3,2018-01-31,2018-01-31 12:01:16+00:00,en,1.0
3952,,wizardliness,12,141,42,2018-01-31,2018-01-31 11:01:47+00:00,en,1.0
3953,,neuroatypicality,16,56,7,2018-01-31,2018-01-31 11:01:39+00:00,en,1.0
3954,,skoolies,8,14,4,2018-01-31,2018-01-31 11:01:06+00:00,ml,0.9528194
3955,,punwise,7,62,14,2018-01-31,2018-01-31 04:01:20+00:00,jw,0.39278585
3956,,subtweeted,10,1312,264,2018-01-30,2018-01-30 18:02:17+00:00,en,1.0
3957,,widespreadcrackdown,19,56,4,2018-01-30,2018-01-30 15:01:20+00:00,en,1.0
3958,,tegumental,10,11,2,2018-01-30,2018-01-30 12:01:16+00:00,ro,0.7194684
3959,,anywheremay,11,9,1,2018-01-30,2018-01-30 11:01:48+00:00,en,1.0
3960,,mischarachterized,17,31,6,2018-01-30,2018-01-30 11:01:10+00:00,nlde,0.48278984
3961,,recharm,7,24,5,2018-01-30,2018-01-30 05:00:57+00:00,enfr,0.48855948
3962,,cummberbunds,12,73,8,2018-01-29,2018-01-29 21:01:10+00:00,en,0.78106076
3963,,repreneurs,10,17,0,2018-01-29,2018-01-29 20:01:55+00:00,fr,1.0
3964,,microinspection,15,22,3,2018-01-29,2018-01-29 20:01:28+00:00,en,0.63225204
3965,,hematovascular,14,7,1,2018-01-29,2018-01-29 16:01:15+00:00,en,0.8241695
3966,,sycophantry,11,40,10,2018-01-29,2018-01-29 16:00:54+00:00,en,1.0
3967,,standarding,11,21,3,2018-01-29,2018-01-29 14:01:07+00:00,en,0.6276762
3968,,hydrodesulfurization,20,42,4,2018-01-29,2018-01-29 12:00:58+00:00,en,1.0
3969,,overpaved,9,14,3,2018-01-29,2018-01-29 11:01:51+00:00,en,1.0
3970,,nesik,5,6,2,2018-01-29,2018-01-29 06:00:58+00:00,ar,1.0
3971,,economer,8,35,6,2018-01-28,2018-01-28 11:00:53+00:00,en,1.0
3972,,wassssup,8,806,195,2018-01-28,2018-01-28 11:00:51+00:00,en,0.84088814
3973,,fiiiinaly,9,254,47,2018-01-27,2018-01-27 22:00:57+00:00,mg,0.41158217
3974,,rewirement,10,18,1,2018-01-26,2018-01-26 20:01:00+00:00,en,1.0
3975,,coolship,8,97,19,2018-01-26,2018-01-26 19:01:10+00:00,da,0.71616447
3976,,mythorealism,12,34,6,2018-01-26,2018-01-26 16:01:40+00:00,en,0.71239007
3977,,unspooky,8,195,50,2018-01-26,2018-01-26 16:01:36+00:00,en,0.8431382
3978,,viewcounts,10,14,2,2018-01-26,2018-01-26 16:01:22+00:00,en,1.0
3979,,cliquier,8,21,2,2018-01-26,2018-01-26 14:01:02+00:00,ca,1.0
3980,,shadowwalkers,13,18,5,2018-01-26,2018-01-26 11:02:07+00:00,en,1.0
3981,,shadowwalker,12,19,9,2018-01-26,2018-01-26 11:02:05+00:00,en,1.0
3982,,daywalkers,10,45,19,2018-01-26,2018-01-26 11:02:02+00:00,tk,1.0
3983,,chanukkiyot,11,32,7,2018-01-26,2018-01-26 00:01:22+00:00,en,1.0
3984,,misaccentuated,14,25,3,2018-01-25,2018-01-25 21:01:19+00:00,en,0.9420695
3985,,auterish,8,25,0,2018-01-25,2018-01-25 20:02:06+00:00,fr,0.32863384
3986,,vernatsch,9,15,1,2018-01-25,2018-01-25 17:01:39+00:00,en,1.0
3987,,gymternet,9,357,56,2018-01-25,2018-01-25 15:01:25+00:00,da,0.5059549
3988,,abuserr,7,60,5,2018-01-25,2018-01-25 02:01:12+00:00,en,0.94354266
3989,,minitennis,10,47,5,2018-01-24,2018-01-24 22:01:42+00:00,hi,0.12706342
3990,,redneckification,16,329,85,2018-01-24,2018-01-24 19:01:20+00:00,en,1.0
3991,,prepainting,11,25,0,2018-01-24,2018-01-24 18:01:27+00:00,en,0.79252255
3992,,cybercoached,12,23,0,2018-01-24,2018-01-24 18:01:10+00:00,fr,0.28779912
3993,,divisiness,10,19,1,2018-01-24,2018-01-24 17:01:27+00:00,fren,0.44974172
3994,,athcouture,10,8,2,2018-01-24,2018-01-24 16:01:24+00:00,en,0.9045691
3995,,riparatore,10,16,2,2018-01-24,2018-01-24 12:02:17+00:00,it,1.0
3996,,backrolls,9,448,172,2018-01-24,2018-01-24 12:00:57+00:00,en,1.0
3997,,crocodylian,11,104,9,2018-01-24,2018-01-24 01:01:24+00:00,en,0.4314644
3998,,bogeymanism,11,61,13,2018-01-23,2018-01-23 17:01:20+00:00,en,1.0
3999,,starkish,8,20,4,2018-01-23,2018-01-23 16:01:25+00:00,en,0.6178042
4000,,privatum,8,5,0,2018-01-23,2018-01-23 16:01:04+00:00,la,1.0
4001,,papulosa,8,7,2,2018-01-23,2018-01-23 11:02:55+00:00,en,1.0
4002,,fitfluencers,12,106,20,2018-01-23,2018-01-23 11:02:45+00:00,en,0.6820831
4003,,bizliners,9,4,1,2018-01-23,2018-01-23 11:01:28+00:00,vi,1.0
4004,,bizliner,8,0,1,2018-01-23,2018-01-23 11:01:22+00:00,vi,1.0
4005,,lignotubers,11,16,2,2018-01-22,2018-01-22 23:01:02+00:00,en,0.74589515
4006,,cashierless,11,78,12,2018-01-22,2018-01-22 13:01:08+00:00,en,1.0
4007,,secondalism,11,17,0,2018-01-22,2018-01-22 11:01:40+00:00,en,0.45407125
4008,,minutalism,10,11,2,2018-01-22,2018-01-22 11:01:38+00:00,hr,0.79607666
4009,,feekoos,7,5,1,2018-01-22,2018-01-22 11:01:05+00:00,af,0.4095911
4010,,feekoosul,9,11,1,2018-01-22,2018-01-22 11:01:03+00:00,et,0.414003
4011,,evasivenesses,13,80,11,2018-01-22,2018-01-22 04:01:13+00:00,en,1.0
4012,,shamblings,10,46,7,2018-01-22,2018-01-22 04:01:11+00:00,en,1.0
4013,,baakhtegan,10,17,4,2018-01-20,2018-01-20 22:00:58+00:00,hi,0.51376045
4014,,pathobigot,10,59,18,2018-01-20,2018-01-20 20:01:43+00:00,en,1.0
4015,,pathobigotry,12,55,16,2018-01-20,2018-01-20 20:01:41+00:00,en,1.0
4016,,bofaellesskaber,15,25,3,2018-01-20,2018-01-20 13:01:02+00:00,da,0.6348346
4017,,desinification,14,26,4,2018-01-19,2018-01-19 23:01:05+00:00,la,1.0
4018,,monocultivation,15,20,1,2018-01-19,2018-01-19 20:01:01+00:00,en,0.55235386
4019,,foamability,11,54,6,2018-01-19,2018-01-19 18:01:07+00:00,en,1.0
4020,,maiitake,8,16,0,2018-01-19,2018-01-19 12:01:09+00:00,tlhi,0.5297485
4021,,qalandars,9,12,2,2018-01-19,2018-01-19 11:02:11+00:00,hiaz,0.56771827
4022,,powerboatin,11,119,25,2018-01-19,2018-01-19 11:01:52+00:00,en,0.6142075
4023,,nonvitriolic,12,29,6,2018-01-19,2018-01-19 01:01:19+00:00,en,0.9412276
4024,,counterjudgments,16,17,2,2018-01-19,2018-01-19 00:01:01+00:00,en,1.0
4025,,cryptocoins,11,112,20,2018-01-18,2018-01-18 22:01:25+00:00,en,1.0
4026,,nonfinisher,11,20,4,2018-01-18,2018-01-18 11:02:06+00:00,en,1.0
4027,,pantomimers,11,31,4,2018-01-18,2018-01-18 07:01:00+00:00,es,0.33567023
4028,,hypebeasts,10,1253,334,2018-01-18,2018-01-18 06:01:07+00:00,en,1.0
4029,,atechnology,11,28,3,2018-01-18,2018-01-18 01:01:12+00:00,en,0.98525804
4030,,dimentico,9,8,2,2018-01-17,2018-01-17 23:01:59+00:00,it,1.0
4031,,tsesah,6,6,0,2018-01-17,2018-01-17 22:01:55+00:00,mg,0.7966279
4032,,mostlyy,7,104,10,2018-01-17,2018-01-17 22:01:49+00:00,en,1.0
4033,,liberalocrats,13,89,27,2018-01-17,2018-01-17 22:01:16+00:00,es,0.32108676
4034,,sunfaced,8,27,5,2018-01-17,2018-01-17 18:01:17+00:00,en,0.43799046
4035,,remetabolizing,14,10,1,2018-01-17,2018-01-17 17:01:22+00:00,pt,1.0
4036,,snidbits,8,49,7,2018-01-17,2018-01-17 17:01:13+00:00,en,0.45054996
4037,,cryptoheists,12,104,23,2018-01-17,2018-01-17 13:01:06+00:00,en,1.0
4038,,gravitostat,11,10,0,2018-01-17,2018-01-17 12:01:16+00:00,en,0.26993433
4039,,nonbrilliant,12,140,32,2018-01-17,2018-01-17 11:01:53+00:00,en,0.42882827
4040,,proselytist,11,14,1,2018-01-17,2018-01-17 11:01:41+00:00,en,0.46601677
4041,,microsegment,12,44,5,2018-01-17,2018-01-17 01:01:15+00:00,fr,0.3634691
4042,,replatforming,13,24,4,2018-01-17,2018-01-17 01:01:13+00:00,en,1.0
4043,,fatostatin,10,14,5,2018-01-16,2018-01-16 19:01:07+00:00,it,0.2165255
4044,,pullquote,9,24,4,2018-01-16,2018-01-16 13:01:11+00:00,en,0.57953364
4045,,cryptomovements,15,84,20,2018-01-16,2018-01-16 11:01:38+00:00,en,1.0
4046,,cryptocommunity,15,133,24,2018-01-16,2018-01-16 11:01:37+00:00,en,1.0
4047,,pushpieces,10,17,1,2018-01-16,2018-01-16 10:01:03+00:00,en,0.9510858
4048,,whoremistress,13,600,112,2018-01-15,2018-01-15 17:01:25+00:00,en,1.0
4049,,microtechnologies,17,67,6,2018-01-15,2018-01-15 10:01:24+00:00,en,1.0
4050,,frumpers,8,164,18,2018-01-14,2018-01-14 09:00:59+00:00,en,0.29816225
4051,,givenname,9,29,1,2018-01-14,2018-01-14 06:08:10+00:00,en,1.0
4052,,etiolations,11,35,2,2018-01-14,2018-01-14 06:05:55+00:00,en,1.0
4053,,womping,7,236,41,2018-01-13,2018-01-13 19:45:08+00:00,en,0.89296573
4054,,metallosis,10,24,2,2018-01-13,2018-01-13 16:01:35+00:00,fi,0.31920296
4055,,cryptoart,9,154,62,2018-01-13,2018-01-13 12:01:15+00:00,en,1.0
4056,,esiere,6,10,0,2018-01-13,2018-01-13 11:01:13+00:00,ig,1.0
4057,,bumpfire,8,91,4,2018-01-13,2018-01-13 07:01:08+00:00,en,0.4020245
4058,,nonwall,7,196,31,2018-01-13,2018-01-13 03:01:01+00:00,en,0.90623456
4059,,blizzardnoise,13,65,16,2018-01-12,2018-01-12 19:01:37+00:00,de,0.393434
4060,,troposphering,13,44,5,2018-01-12,2018-01-12 19:01:36+00:00,elen,0.520655
4061,,cryptotulips,12,741,221,2018-01-12,2018-01-12 18:01:43+00:00,en,1.0
4062,,recidivating,12,24,2,2018-01-12,2018-01-12 18:01:29+00:00,en,0.43020338
4063,,shakriya,8,39,1,2018-01-12,2018-01-12 17:01:14+00:00,hi,0.8357517
4064,,mafroukeh,9,27,6,2018-01-12,2018-01-12 17:01:12+00:00,ar,1.0
4065,,banoffeh,8,25,3,2018-01-12,2018-01-12 17:01:07+00:00,en,0.37227842
4066,,buttonsize,10,101,9,2018-01-12,2018-01-12 15:01:40+00:00,en,1.0
4067,,kilimologist,12,38,2,2018-01-12,2018-01-12 11:02:39+00:00,sw,1.0
4068,,attacthed,9,163,7,2018-01-12,2018-01-12 11:02:35+00:00,en,1.0
4069,,@apanasenko @MaxBittker @robxlii there is another account @NYT_said_where which replies,87,18,0,2018-01-12,2018-01-12 03:18:10+00:00,en,1.0
4070,,shithole,8,27799,8108,2018-01-11,2018-01-11 23:01:03+00:00,en,1.0
4071,,uptalks,7,56,3,2018-01-11,2018-01-11 21:01:29+00:00,en,0.85189503
4072,,nonforwardable,14,77,8,2018-01-11,2018-01-11 06:01:34+00:00,id,0.6580355
4073,,crevicelike,11,142,25,2018-01-10,2018-01-10 21:01:25+00:00,en,1.0
4074,,expulse,7,20,3,2018-01-10,2018-01-10 21:01:21+00:00,fr,0.7528958
4075,,danceflower,11,151,44,2018-01-10,2018-01-10 16:01:20+00:00,nlen,0.4718592
4076,,noncardio,9,45,13,2018-01-10,2018-01-10 14:01:02+00:00,en,1.0
4077,,yanagiba,8,32,19,2018-01-09,2018-01-09 19:01:42+00:00,ja,1.0
4078,,spinalis,8,7,1,2018-01-09,2018-01-09 17:01:25+00:00,en,0.68619794
4079,,soooooul,8,281,55,2018-01-09,2018-01-09 17:01:08+00:00,en,0.91949207
4080,,jobrd,5,28,6,2018-01-09,2018-01-09 11:01:45+00:00,ro,0.33734635
4081,,towais,6,6,2,2018-01-09,2018-01-09 11:01:43+00:00,en,0.43933713
4082,,videomicroscopes,16,25,1,2018-01-09,2018-01-09 11:01:09+00:00,en,0.6326445
4083,,hatriotism,10,262,83,2018-01-09,2018-01-09 04:01:06+00:00,en,0.623352
4084,,bromosexuality,14,986,306,2018-01-09,2018-01-09 03:01:05+00:00,en,1.0
4085,,homarine,8,12,2,2018-01-08,2018-01-08 22:01:17+00:00,mg,0.98609865
4086,,videomicroscope,15,8,2,2018-01-08,2018-01-08 20:01:03+00:00,en,0.7379805
4087,,nigoni,6,6,1,2018-01-08,2018-01-08 18:01:14+00:00,sw,0.46091336
4088,,deminimalize,12,20,7,2018-01-08,2018-01-08 17:01:03+00:00,en,0.9282278
4089,,risparmia,9,4,1,2018-01-08,2018-01-08 16:00:58+00:00,it,1.0
4090,,mattocking,10,11,3,2018-01-08,2018-01-08 11:01:32+00:00,en,1.0
4091,,lololo,6,110,34,2018-01-08,2018-01-08 07:03:20+00:00,ku,0.890625
4092,,imptnt,6,13,7,2018-01-08,2018-01-08 01:00:59+00:00,en,0.81422347
4093,,sweatcoin,9,120,31,2018-01-07,2018-01-07 22:01:16+00:00,en,0.95416665
4094,,sweatcoins,10,53,17,2018-01-07,2018-01-07 22:01:14+00:00,en,1.0
4095,,compromete,10,5,1,2018-01-07,2018-01-07 15:01:19+00:00,es,0.66015625
4096,,cybersensation,14,51,30,2018-01-07,2018-01-07 13:01:09+00:00,en,1.0
4097,,underequiped,12,10,1,2018-01-07,2018-01-07 13:01:05+00:00,en,0.8125513
4098,,solvingwise,11,10,2,2018-01-06,2018-01-06 23:00:59+00:00,en,1.0
4099,,camptowns,9,6,1,2018-01-06,2018-01-06 20:01:33+00:00,en,1.0
4100,,gatechecked,11,9,2,2018-01-06,2018-01-06 18:01:15+00:00,en,1.0
4101,,kleptotheocracy,15,122,40,2018-01-06,2018-01-06 02:01:09+00:00,en,0.3249923
4102,,knifequake,10,131,51,2018-01-06,2018-01-06 01:01:00+00:00,en,0.6919905
4103,,subcollections,14,5,1,2018-01-05,2018-01-05 21:01:13+00:00,en,1.0
4104,,profused,8,4,1,2018-01-05,2018-01-05 20:01:21+00:00,en,1.0
4105,,upeneded,8,10,1,2018-01-05,2018-01-05 19:02:03+00:00,en,1.0
4106,,chingedy,8,11,2,2018-01-05,2018-01-05 15:01:34+00:00,ja,0.86860144
4107,,trolololo,9,185,57,2018-01-05,2018-01-05 15:01:32+00:00,en,1.0
4108,,overexplication,15,9,7,2018-01-05,2018-01-05 11:02:20+00:00,en,1.0
4109,,bodysnatched,12,18,8,2018-01-05,2018-01-05 11:01:42+00:00,en,0.87426424
4110,,chillscape,10,58,18,2018-01-05,2018-01-05 09:01:06+00:00,en,1.0
4111,,deedley,7,11,1,2018-01-04,2018-01-04 22:01:20+00:00,en,0.67820185
4112,,zooxanthella,12,7,3,2018-01-04,2018-01-04 20:01:29+00:00,en,1.0
4113,,mininute,8,7,2,2018-01-04,2018-01-04 17:02:42+00:00,en,0.9841998
4114,,supergray,9,13,1,2018-01-04,2018-01-04 17:02:30+00:00,en,0.4187397
4115,,crudscape,9,45,15,2018-01-04,2018-01-04 17:01:27+00:00,en,0.98815846
4116,,miawlling,9,1,1,2018-01-04,2018-01-04 11:01:51+00:00,en,0.9054291
4117,,immortalizations,16,8,0,2018-01-04,2018-01-04 11:01:44+00:00,en,0.86642575
4118,,pretzled,8,31,4,2018-01-04,2018-01-04 11:01:15+00:00,en,0.9070143
4119,,rulebreaker,11,8,1,2018-01-04,2018-01-04 04:01:08+00:00,en,0.8283052
4120,,hashtaggable,12,49,19,2018-01-04,2018-01-04 01:01:38+00:00,en,0.9166598
4121,,robovacuums,11,4,3,2018-01-04,2018-01-04 01:01:34+00:00,hr,0.94381744
4122,,cryptocoin,10,16,2,2018-01-04,2018-01-04 01:01:13+00:00,en,1.0
4123,,doobed,6,32,6,2018-01-03,2018-01-03 19:01:49+00:00,sk,1.0
4124,,doobing,7,27,8,2018-01-03,2018-01-03 19:01:46+00:00,so,1.0
4125,,aanenh,6,5,7,2018-01-03,2018-01-03 19:01:10+00:00,hi,0.6401768
4126,,cyptocurrency,13,33,8,2018-01-03,2018-01-03 12:01:40+00:00,en,1.0
4127,,prewindow,9,7,1,2018-01-03,2018-01-03 12:01:36+00:00,en,0.6914261
4128,,bummah,6,13,1,2018-01-03,2018-01-03 12:01:34+00:00,hi,0.3139551
4129,,yallers,7,7,1,2018-01-02,2018-01-02 11:01:30+00:00,en,0.842261
4130,,manaeesh,8,5,1,2018-01-01,2018-01-01 23:01:06+00:00,so,0.4232124
4131,,saidumlo,8,4,0,2018-01-01,2018-01-01 22:01:16+00:00,so,0.72840786
4132,,lipoarabinomannan,17,6,1,2018-01-01,2018-01-01 17:01:12+00:00,fi,0.38472953
4133,,boosterss,9,5,0,2018-01-01,2018-01-01 13:01:02+00:00,en,0.76195496
4134,,hypervolemia,12,4,1,2018-01-01,2018-01-01 08:01:46+00:00,en,1.0
4135,,plumpless,9,9,3,2018-01-01,2018-01-01 01:01:36+00:00,en,0.73031086
4136,,pekelvlees,10,6,0,2017-12-31,2017-12-31 19:01:08+00:00,af,0.58662695
4137,,hyperstressed,13,19,6,2017-12-31,2017-12-31 18:01:09+00:00,en,1.0
4138,,stabilists,10,5,0,2017-12-31,2017-12-31 06:05:42+00:00,en,0.8052362
4139,,lawslike,8,3,1,2017-12-31,2017-12-31 06:05:27+00:00,af,0.22949328
4140,,crosswordwise,13,21,6,2017-12-31,2017-12-31 00:01:24+00:00,en,1.0
4141,,nonraven,8,13,8,2017-12-30,2017-12-30 18:01:26+00:00,en,0.6132154
4142,,teleautomaton,13,3,3,2017-12-30,2017-12-30 14:01:05+00:00,es,1.0
4143,,retsef,6,1,0,2017-12-30,2017-12-30 13:01:05+00:00,nl,0.24636097
4144,,pequenho,8,3,3,2017-12-30,2017-12-30 09:01:12+00:00,pt,1.0
4145,,drunkaman,9,7,0,2017-12-30,2017-12-30 09:01:11+00:00,en,0.95984596
4146,,troway,6,2,0,2017-12-30,2017-12-30 09:01:09+00:00,en,0.9055309
4147,,lasagnera,9,8,3,2017-12-30,2017-12-30 02:01:39+00:00,sv,0.4637777
4148,,unbenching,10,3,0,2017-12-29,2017-12-29 22:01:23+00:00,en,0.8416899
4149,,sherryhood,10,3,0,2017-12-29,2017-12-29 20:01:40+00:00,en,0.98297656
4150,,motorvate,9,4,0,2017-12-29,2017-12-29 13:03:09+00:00,da,0.73653203
4151,,advertiesments,14,3,2,2017-12-29,2017-12-29 13:02:04+00:00,en,0.86420906
4152,,beckyhead,9,7,2,2017-12-29,2017-12-29 13:01:12+00:00,en,1.0
4153,,adversarialist,14,2,0,2017-12-28,2017-12-28 23:01:38+00:00,ro,0.27884254
4154,,pischkes,8,2,0,2017-12-28,2017-12-28 23:01:19+00:00,de,0.5655211
4155,,neckbeards,10,84,27,2017-12-28,2017-12-28 21:01:21+00:00,en,0.82835585
4156,,totesbasic,10,18,8,2017-12-28,2017-12-28 21:01:18+00:00,en,0.8906701
4157,,thicccbrowz,11,37,14,2017-12-28,2017-12-28 21:01:17+00:00,en,0.66290414
4158,,irhqtvb,7,6,0,2017-12-28,2017-12-28 15:01:26+00:00,uz,0.30347005
4159,,hyperspecificity,16,9,2,2017-12-28,2017-12-28 14:01:10+00:00,en,0.9182025
4160,,highord,7,1,0,2017-12-27,2017-12-27 23:01:09+00:00,hi,0.36719674
4161,,beedoop,7,22,6,2017-12-27,2017-12-27 20:01:07+00:00,ennl,0.3578767
4162,,pariculate,10,1,0,2017-12-27,2017-12-27 19:01:21+00:00,en,1.0
4163,,squalorous,10,2,2,2017-12-27,2017-12-27 16:01:03+00:00,it,0.68155944
4164,,cooolers,8,4,0,2017-12-27,2017-12-27 15:01:00+00:00,en,0.89633787
4165,,pseudomammoth,13,14,9,2017-12-27,2017-12-27 11:01:59+00:00,pl,0.32906482
4166,,hypercanes,10,4,1,2017-12-27,2017-12-27 11:01:53+00:00,en,1.0
4167,,shrimpless,10,26,5,2017-12-26,2017-12-26 18:01:59+00:00,en,1.0
4168,,krehps,6,1,0,2017-12-26,2017-12-26 18:01:39+00:00,lv,0.20623744
4169,,ginormo,7,3,3,2017-12-26,2017-12-26 18:01:16+00:00,en,1.0
4170,,aconahive,9,1,0,2017-12-26,2017-12-26 11:01:20+00:00,en,0.5465658
4171,,ukuñuka,7,2,2,2017-12-26,2017-12-26 11:01:19+00:00,xh,0.33810067
4172,,intavea,7,1,0,2017-12-26,2017-12-26 11:01:09+00:00,ro,0.67214584
4173,,impossibilism,13,6,1,2017-12-25,2017-12-25 22:44:33+00:00,it,0.75933105
4174,,imposybilizm,12,4,2,2017-12-25,2017-12-25 22:44:31+00:00,pl,0.683881
4175,,prawny,6,2,2,2017-12-25,2017-12-25 22:44:29+00:00,en,0.7306176
4176,,fulskap,7,1,0,2017-12-25,2017-12-25 17:01:20+00:00,svno,0.51177055
4177,,popcornologist,14,40,22,2017-12-24,2017-12-24 16:01:17+00:00,en,0.6790272
4178,,turnouthere,11,1,0,2017-12-24,2017-12-24 13:01:12+00:00,en,1.0
4179,,unseelie,8,2,1,2017-12-23,2017-12-23 20:01:26+00:00,en,1.0
4180,,divaness,8,7,1,2017-12-23,2017-12-23 12:01:27+00:00,hi,0.789185
4181,,whyyyyyy,8,60,16,2017-12-23,2017-12-23 06:03:05+00:00,fi,0.28063604
4182,,kakists,7,3,0,2017-12-23,2017-12-23 04:01:15+00:00,el,1.0
4183,,callitrichid,12,1,0,2017-12-23,2017-12-23 04:01:13+00:00,co,0.98106617
4184,,undecimal,9,2,0,2017-12-22,2017-12-22 20:01:30+00:00,en,1.0
4185,,figuraccia,10,0,0,2017-12-22,2017-12-22 15:01:35+00:00,it,1.0
4186,,melamphaid,10,0,0,2017-12-22,2017-12-22 15:01:27+00:00,ms,0.65742975
4187,,gonatid,7,1,0,2017-12-22,2017-12-22 15:01:26+00:00,el,1.0
4188,,berakah,7,0,0,2017-12-22,2017-12-22 12:01:15+00:00,ms,1.0
4189,,premovement,11,1,0,2017-12-22,2017-12-22 11:03:02+00:00,en,0.75701624
4190,,unpetty,7,4,2,2017-12-22,2017-12-22 11:02:56+00:00,fien,0.6034319
4191,,creditee,8,0,0,2017-12-22,2017-12-22 04:01:30+00:00,en,0.83984226
4192,,interuptuion,12,1,0,2017-12-21,2017-12-21 19:01:47+00:00,es,0.22455618
4193,,greeved,7,0,0,2017-12-21,2017-12-21 19:01:45+00:00,en,0.97596705
4194,,frendshippe,11,8,3,2017-12-21,2017-12-21 19:01:42+00:00,en,0.69693744
4195,,microvinifications,18,1,0,2017-12-21,2017-12-21 17:01:40+00:00,en,0.7181505
4196,,novjaron,8,0,0,2017-12-21,2017-12-21 17:01:23+00:00,eo,1.0
4197,,superfunding,12,0,0,2017-12-21,2017-12-21 16:01:34+00:00,en,0.37630484
4198,,deodorantlike,13,4,0,2017-12-21,2017-12-21 11:01:55+00:00,en,0.43382123
4199,,xenophiles,10,2,2,2017-12-21,2017-12-21 07:01:16+00:00,en,1.0
4200,,champagnebier,13,0,0,2017-12-21,2017-12-21 01:01:53+00:00,da,0.52615017
4201,,qazwsx,6,0,2,2017-12-20,2017-12-20 21:02:04+00:00,hmn,0.98034906
4202,,lasiniai,8,0,0,2017-12-20,2017-12-20 21:01:23+00:00,zh-CN,1.0
4203,,konstytucja,11,1,0,2017-12-20,2017-12-20 21:01:08+00:00,pl,1.0
4204,,überbitten,10,0,0,2017-12-20,2017-12-20 18:01:14+00:00,de,1.0
4205,,ascriber,8,0,0,2017-12-20,2017-12-20 11:02:59+00:00,en,1.0
4206,,pediophobia,11,0,0,2017-12-20,2017-12-20 11:02:02+00:00,cy,0.3445175
4207,,fourlorn,8,1,0,2017-12-20,2017-12-20 06:01:28+00:00,en,0.70416117
4208,,forlourn,8,1,0,2017-12-20,2017-12-20 06:01:27+00:00,en,0.75953376
4209,,placeros,8,0,0,2017-12-19,2017-12-19 22:01:27+00:00,ro,0.24572664
4210,,prapanca,8,0,1,2017-12-19,2017-12-19 21:01:15+00:00,id,0.87890625
4211,,knockerl,8,0,0,2017-12-19,2017-12-19 18:01:14+00:00,en,1.0
4212,,solmissus,9,0,0,2017-12-19,2017-12-19 16:01:26+00:00,la,0.906455
4213,,bathylagid,10,0,0,2017-12-19,2017-12-19 16:01:23+00:00,en,0.8478383
4214,,detritivores,12,2,0,2017-12-19,2017-12-19 16:01:20+00:00,en,1.0
4215,,praedor,7,0,0,2017-12-19,2017-12-19 11:02:30+00:00,la,1.0
4216,,poutinologist,13,16,4,2017-12-19,2017-12-19 11:01:26+00:00,el,0.9870314
4217,,nanoraptor,10,10,2,2017-12-19,2017-12-19 06:03:59+00:00,mg,0.47789314
4218,,cybermalfeasance,16,8,4,2017-12-19,2017-12-19 05:01:01+00:00,fr,0.28691334
4219,,arkoudaphobic,13,0,0,2017-12-19,2017-12-19 03:01:29+00:00,el,1.0
4220,,bankruptee,10,4,2,2017-12-19,2017-12-19 01:01:11+00:00,en,0.8669967
4221,,signboardlike,13,0,0,2017-12-18,2017-12-18 22:01:04+00:00,en,0.6865029
4222,,donabes,7,0,0,2017-12-18,2017-12-18 18:01:26+00:00,ja,1.0
4223,,withbroad,9,0,0,2017-12-18,2017-12-18 18:01:07+00:00,en,0.97300845
