,INSTNM,STABBR,UGDS_NRA,UGDS,LATITUDE,LONGITUDE,IS_STATE
1747,Alcorn State University,MS,0.0493,3106.0,31.877215999999997,-91.142854,True
1748,Belhaven University,MS,0.0162,2220.0,32.318415,-90.169228,True
1749,Blue Mountain College,MS,0.0307,618.0,34.672090000000004,-89.02924,True
1750,Chris Beauty College,MS,0.0,106.0,30.382294,-89.077391,True
1751,Coahoma Community College,MS,0.0027,1500.0,34.254417,-90.568469,True
1752,Antonelli College-Jackson,MS,0.0,193.0,32.380927,-90.149713,True
1753,Copiah-Lincoln Community College,MS,0.0,2345.0,31.69272,-90.400234,True
1754,Delta Beauty College,MS,0.0,15.0,33.398819,-91.03670100000001,True
1755,Delta State University,MS,0.0555,2269.0,33.744745,-90.735365,True
1756,East Central Community College,MS,0.0102,1958.0,32.441164,-89.11370600000001,True
1757,East Mississippi Community College,MS,0.0,3232.0,32.830246,-88.48351600000001,True
1758,Fosters Cosmetology College,MS,0.0,27.0,34.755677,-88.942133,True
1759,Academy of Hair Design-Grenada,MS,0.0,42.0,33.775197999999996,-89.825313,True
1760,Hinds Community College,MS,0.0,9501.0,32.256109,-90.41611800000001,True
1761,Holmes Community College,MS,0.0,4690.0,32.969985,-89.915803,True
1762,Itawamba Community College,MS,0.0,4238.0,34.276519,-88.41207299999999,True
1763,Jackson State University,MS,0.0189,5305.0,32.296105,-90.20740500000001,True
1764,Jones County Junior College,MS,0.0,3876.0,31.596936,-89.20089499999999,True
1765,Meridian Community College,MS,0.0,3096.0,32.367354999999996,-88.732823,True
1766,Millsaps College,MS,0.0479,793.0,32.322746,-90.179957,True
1767,Mississippi Delta Community College,MS,0.0,1910.0,33.444906,-90.502053,True
1768,University of Mississippi,MS,0.016,17784.0,34.365528999999995,-89.53743399999999,True
1769,Mississippi University for Women,MS,0.024,2208.0,33.493305,-88.418601,True
1770,Mississippi Valley State University,MS,0.0,1659.0,33.514142,-90.341274,True
1771,Mississippi College,MS,0.0379,3036.0,32.335515,-90.329821,True
1772,Mississippi College of Beauty Culture,MS,0.0,63.0,31.693315999999996,-89.135405,True
1773,Mississippi Gulf Coast Community College,MS,0.0,7776.0,30.780784000000004,-89.14295200000001,True
1774,Mississippi State University,MS,0.0131,18010.0,33.454852,-88.790139,True
1775,Northeast Mississippi Community College,MS,0.0,3001.0,34.668339,-88.562609,True
1776,Northwest Mississippi Community College,MS,0.0,5967.0,34.625532,-89.969525,True
1777,Pearl River Community College,MS,0.002,3914.0,30.844322,-89.543052,True
1778,Rust College,MS,0.0225,846.0,34.776862,-89.446999,True
1779,Southeastern Baptist College,MS,0.0,72.0,31.748511999999998,-89.149373,True
1780,Southwest Mississippi Community College,MS,0.0022,1788.0,31.295121,-90.44329499999999,True
1781,University of Southern Mississippi,MS,0.0182,11834.0,31.32661,-89.331236,True
1782,Magnolia College of Cosmetology,MS,0.0,43.0,32.359614,-90.151826,True
1783,Tougaloo College,MS,0.0181,719.0,32.403014,-90.16076,True
1785,William Carey University,MS,0.0429,2050.0,31.305264,-89.291815,True
1787,Avila University,MO,0.0924,1191.0,38.91339,-94.591758,True
1788,Baptist Bible College,MO,0.0042,238.0,37.239696,-93.284286,True
1789,House of Heavilin Beauty College-Blue Springs,MO,0.0,133.0,38.997932,-94.272412,True
1790,Cox College,MO,0.0,698.0,37.225116,-93.290233,True
1791,Calvary University,MO,0.0039,259.0,38.839578,-94.547927,True
1792,Cape Girardeau Career and Technology Center,MO,0.0,247.0,37.274001,-89.565366,True
1793,Central Christian College of the Bible,MO,0.0096,209.0,39.395963,-92.42725899999999,True
1794,Central Methodist University-College of Liberal Arts and Sciences,MO,0.0645,1147.0,39.150496999999994,-92.685253,True
1795,University of Central Missouri,MO,0.0216,8113.0,38.759111,-93.73742800000001,True
1796,Grand River Technical School,MO,0.0,87.0,39.798864,-93.559669,True
1797,Cleveland University-Kansas City,KS,0.0,67.0,38.932019,-94.679076,True
1798,Columbia Area Career Center,MO,0.0,28.0,38.903705,-92.33669,True
1799,Columbia College,MO,0.0215,10767.0,38.957388,-92.32635400000001,True
1800,Conception Seminary College,MO,0.0,60.0,40.24044,-94.68283100000001,True
1802,Cottey College,MO,0.1218,271.0,37.836127000000005,-94.37131099999999,True
1804,Crowder College,MO,0.0133,3076.0,36.814906,-94.368315,True
1805,Culver-Stockton College,MO,0.0492,975.0,40.128993,-91.529374,True
1806,Drury University,MO,0.07400000000000001,1486.0,37.219681,-93.286192,True
1807,East Central College,MO,0.0025,2005.0,38.431845,-90.97809000000001,True
1809,Elaine Steven Beauty College,MO,0.0,135.0,38.761399,-90.278574,True
1810,Pinnacle Career Institute-South Kansas City,MO,0.0,221.0,38.938334999999995,-94.529762,True
1811,Evangel University,MO,0.0086,1634.0,37.220956,-93.262614,True
1812,Fontbonne University,MO,0.0533,881.0,38.642697,-90.315712,True
1813,Four Rivers Career Center,MO,0.0,33.0,38.547707,-91.020914,True
1814,Ozarks Technical Community College,MO,0.0,9934.0,37.216479,-93.279985,True
1815,Hannibal-LaGrange University,MO,0.0724,677.0,39.729015000000004,-91.39094,True
1816,Harris-Stowe State University,MO,0.0117,1709.0,38.631744,-90.224288,True
1817,House of Heavilin Beauty College-Kansas City,MO,0.0,24.0,39.022905,-94.574262,True
1818,Summit Salon Academy Kansas City,MO,0.0,28.0,39.079093,-94.426462,True
1819,Jefferson College,MO,0.0038,4189.0,38.259889,-90.558954,True
1820,Paul Mitchell the School-Missouri Columbia,MO,0.0,100.0,38.969221999999995,-92.310417,True
1821,Barnes-Jewish College Goldfarb School of Nursing,MO,0.0018,562.0,38.637165,-90.258772,True
1822,Kansas City Art Institute,MO,0.0075,665.0,39.046353,-94.58359399999999,True
1823,Kenrick Glennon Seminary,MO,0.0435,46.0,38.584608,-90.324024,True
1825,Lake Career and Technical Center,MO,0.0,17.0,38.005502,-92.732943,True
1826,Lex La-Ray Technical Center,MO,0.0,32.0,39.173683000000004,-93.865563,True
1827,Lincoln University,MO,0.0304,1911.0,38.564431,-92.166724,True
1828,Lindenwood University,MO,0.1175,6458.0,38.785425,-90.501286,True
1829,State Technical College of Missouri,MO,0.0,1339.0,38.467698999999996,-91.81425899999999,True
1830,Logan University,MO,0.0,179.0,38.63133,-90.542333,True
1831,Metropolitan Community College-Kansas City,MO,0.0104,13533.0,39.068668,-94.58966,True
1832,Lutheran School of Nursing,MO,0.0,161.0,38.590249,-90.226539,True
1833,Maryville University of Saint Louis,MO,0.0382,3609.0,38.644774,-90.50599799999999,True
1834,Merrell University of Beauty Arts and Science,MO,0.0,58.0,38.571057,-92.198801,True
1835,Metro Business College-Cape Girardeau,MO,0.0,45.0,37.333512,-89.573215,True
1836,Midwest Institute,MO,0.0,275.0,38.544447,-90.436174,True
1837,Midwestern Baptist Theological Seminary,MO,0.0,588.0,39.185691,-94.573185,True
1838,Mineral Area College,MO,0.0107,1873.0,37.845199,-90.481847,True
1839,Missouri Baptist University,MO,0.022000000000000002,1818.0,38.641526,-90.462586,True
1840,Missouri Southern State University,MO,0.0279,5122.0,37.095155,-94.461689,True
1841,Missouri Valley College,MO,0.159,1440.0,39.108522,-93.19065400000001,True
1842,Missouri Western State University,MO,0.0117,4119.0,39.7575,-94.78564300000001,True
1843,University of Missouri-Columbia,MO,0.03,22030.0,38.94531,-92.328843,True
1844,University of Missouri-Kansas City,MO,0.0525,7681.0,39.034178999999995,-94.58214100000001,True
1845,Missouri University of Science and Technology,MO,0.0273,6785.0,37.953426,-91.775583,True
1846,University of Missouri-St Louis,MO,0.0308,7136.0,38.710312,-90.311091,True
1847,Moberly Area Community College,MO,0.0028,3536.0,39.418607,-92.45506400000001,True
1848,Hillyard Technical Center,MO,0.0,90.0,39.768021999999995,-94.80872099999999,True
1850,Neosho Beauty College,MO,0.0,33.0,36.870562,-94.368636,True
1851,Truman State University,MO,0.073,4906.0,40.188266999999996,-92.58165799999999,True
1852,Northwest Missouri State University,MO,0.0322,5193.0,40.351692,-94.883339,True
1853,Ozark Christian College,MO,0.025,600.0,37.103172,-94.510622,True
1854,College of the Ozarks,MO,0.0155,1548.0,36.616019,-93.238174,True
1855,Park University,MO,0.016,9191.0,39.189256,-94.679041,True
1856,Stevens-The Institute of Business & Arts,MO,0.0,121.0,38.632917,-90.201157,True
1857,Poplar Bluff Technical Career Center,MO,0.0,21.0,36.793776,-90.450477,True
1858,Ranken Technical College,MO,0.0041,1698.0,38.653303,-90.248465,True
1859,Research College of Nursing,MO,0.0,201.0,39.006611,-94.556762,True
1860,Rockhurst University,MO,0.0114,1579.0,39.032318,-94.573003,True
1861,Rolla Technical Institute/Center,MO,0.0,108.0,37.947448,-91.74874100000001,True
1862,Saint Louis University,MO,0.0522,6917.0,38.636801,-90.2351,True
1863,Salem College of Hairstyling,MO,0.0,33.0,37.944067,-91.785219,True
1864,American College of Hair Design Inc,MO,0.0,28.0,38.711715000000005,-93.269026,True
1865,Sikeston Career and Technology Center,MO,0.0,43.0,36.879979,-89.571513,True
1866,Saint Louis Christian College,MO,0.0,70.0,38.775771,-90.294569,True
1867,St. Louis College of Pharmacy,MO,0.0343,379.0,38.636904,-90.26061700000001,True
1868,Saint Louis Community College,MO,0.0152,15918.0,38.745678000000005,-90.437078,True
1870,Southwest Baptist University,MO,0.0165,2126.0,37.602425,-93.40705600000001,True
1871,Missouri State University-West Plains,MO,0.006999999999999999,1144.0,36.729574,-91.857838,True
1872,Saint Luke's College of Health Sciences,MO,0.0,513.0,39.051884,-94.594656,True
1873,St Louis College of Health Careers-St Louis,MO,0.0,103.0,38.63155,-90.26194,True
1874,State Fair Community College,MO,0.0057,3495.0,38.696422999999996,-93.268028,True
1875,Stephens College,MO,0.0018,548.0,38.952040000000004,-92.319204,True
1876,Southeast Missouri State University,MO,0.0479,8379.0,37.311107,-89.531187,True
1877,Missouri State University-Springfield,MO,0.0322,16948.0,37.199258,-93.281281,True
1878,Three Rivers College,MO,0.0033,2442.0,36.776571000000004,-90.429769,True
1879,North Central Missouri College,MO,0.0185,1187.0,40.078096,-93.61735300000001,True
1881,Washington University in St Louis,MO,0.0749,7356.0,38.647929,-90.310604,True
1882,Webster University,MO,0.0264,2958.0,38.588875,-90.345151,True
1883,Westminster College,MO,0.0716,712.0,38.849354,-91.95527299999999,True
1884,William Jewell College,MO,0.0274,803.0,39.247844,-94.413126,True
1885,William Woods University,MO,0.0506,889.0,38.860287,-91.950416,True
1886,Academy of Cosmetology,MT,0.0,35.0,45.680544,-111.03984799999999,True
1887,Blackfeet Community College,MT,0.0,290.0,48.551927,-113.00938700000002,True
1888,Butte Academy of Beauty Culture,MT,0.0,21.0,46.01274,-112.540982,True
1889,Highlands College of Montana Tech,MT,0.0024,413.0,45.938145,-112.50936499999999,True
1890,Crevier's Academy of Cosmetology Arts,MT,0.0,80.0,48.201201,-114.31910900000001,True
1891,Carroll College,MT,0.0157,1210.0,46.600771,-112.04028500000001,True
1892,Dawson Community College,MT,0.0402,224.0,47.085396,-104.72548499999999,True
1893,Chief Dull Knife College,MT,0.0,163.0,45.625568,-106.664593,True
1894,Montana State University Billings,MT,0.018000000000000002,3331.0,45.796896000000004,-108.523009,True
1895,Flathead Valley Community College,MT,0.0082,1455.0,48.227389,-114.327258,True
1896,Aaniiih Nakoda College,MT,0.0,113.0,48.484196000000004,-108.75781599999999,True
1897,Fort Peck Community College,MT,0.0,237.0,48.113569,-105.193021,True
1898,Great Falls College Montana State University,MT,0.0018,1109.0,47.485580999999996,-111.269558,True
1899,University of Providence,MT,0.0205,876.0,47.490713,-111.270604,True
1900,Helena College University of Montana,MT,0.0,854.0,46.595384,-112.016035,True
1901,Little Big Horn College,MT,0.0,255.0,45.603781,-107.455421,True
1902,Miles Community College,MT,0.0446,404.0,46.40526,-105.82652399999999,True
1903,Montana Technological University,MT,0.1085,1585.0,46.012868,-112.55951100000001,True
1904,Montana State University,MT,0.0251,14566.0,45.666726000000004,-111.04881200000001,True
1905,The University of Montana,MT,0.01,8173.0,46.859312,-113.98291200000001,True
1906,Montana State University-Northern,MT,0.0,970.0,48.54149,-109.68780600000001,True
1907,Rocky Mountain College,MT,0.0296,879.0,45.796521999999996,-108.554075,True
1908,Salish Kootenai College,MT,0.0,672.0,47.598592,-114.111635,True
1909,The University of Montana-Western,MT,0.0008,1310.0,45.208306,-112.63926399999998,True
1910,La'James International College,NE,0.0,8.0,41.44576,-96.482042,True
1911,Bellevue University,NE,0.0031,6377.0,41.150225,-95.91764,True
1912,Clarkson College,NE,0.0,646.0,41.259165,-95.974847,True
1913,Bryan College of Health Sciences,NE,0.0,566.0,40.796768,-96.65153199999999,True
1914,Central Community College,NE,0.0,3809.0,40.889582,-98.37254899999999,True
1915,Chadron State College,NE,0.0189,1750.0,42.8199,-103.001615,True
1916,College of Hair Design-Downtown,NE,0.0,123.0,40.811084,-96.705169,True
1917,Concordia University-Nebraska,NE,0.0244,1268.0,40.914853,-97.089054,True
1918,Creighton University,NE,0.0234,4405.0,41.265361,-95.947811,True
1919,Doane University,NE,0.019,1002.0,40.622952000000005,-96.950932,True
1920,Hastings College,NE,0.0374,962.0,40.59025,-98.374403,True
1921,CHI Health School of Radiologic Technology,NE,0.0,15.0,41.32206,-96.020431,True
1922,Joseph's College Cosmetology,NE,0.0,163.0,40.815284000000005,-96.626464,True
1923,University of Nebraska at Kearney,NE,0.0499,4328.0,40.701452,-99.098699,True
1924,Purdue University Global-Lincoln,NE,0.0,248.0,40.808915,-96.694181,True
1925,Nebraska Methodist College of Nursing & Allied Health,NE,0.0013,775.0,41.265972999999995,-96.048511,True
1926,Metropolitan Community College Area,NE,0.0194,7105.0,41.310451,-95.957829,True
1927,Mid-Plains Community College,NE,0.0356,1151.0,41.110428999999996,-100.748417,True
1928,Midland University,NE,0.0099,1212.0,41.43674,-96.488008,True
1929,Nebraska Christian College of Hope International University,NE,0.0,129.0,41.12314,-96.09437,True
1930,University of Nebraska at Omaha,NE,0.0412,12230.0,41.258769,-96.008516,True
1931,Purdue University Global-Omaha,NE,0.0,276.0,41.309515000000005,-96.072772,True
1932,Nebraska Indian Community College,NE,0.0,124.0,42.11677,-96.35176,True
1933,University of Nebraska Medical Center,NE,0.0024,844.0,41.256312,-95.973966,True
1934,Nebraska Wesleyan University,NE,0.0114,1839.0,40.839098,-96.64831,True
1935,University of Nebraska-Lincoln,NE,0.0902,20592.0,40.817598,-96.700508,True
1936,Northeast Community College,NE,0.0338,2664.0,42.048646999999995,-97.396578,True
1937,Peru State College,NE,0.0196,1324.0,40.474689,-95.732731,True
1938,Summit Christian College,NE,0.0435,23.0,41.829274,-103.675715,True
1939,College of Saint Mary,NE,0.0111,810.0,41.240028,-96.021425,True
1940,Southeast Community College Area,NE,0.0,6057.0,40.810790000000004,-96.62818,True
1941,Union College,NE,0.0733,696.0,40.774778000000005,-96.651095,True
1942,Nebraska College of Technical Agriculture,NE,0.0,281.0,40.635453999999996,-100.510409,True
1943,Wayne State College,NE,0.0178,2754.0,42.241556,-97.01512199999999,True
1944,Western Nebraska Community College,NE,0.0679,1134.0,41.875704999999996,-103.64249000000001,True
1945,York College,NE,0.0833,396.0,40.869526,-97.579352,True
1946,Academy of Hair Design-Las Vegas,NV,0.0,225.0,36.15846,-115.210473,True
1947,Career College of Northern Nevada,NV,0.0,359.0,39.540865000000004,-119.71941499999998,True
1948,College of Southern Nevada,NV,0.0107,29660.0,36.158114000000005,-115.233099,True
1949,The Art Institute of Las Vegas,NV,0.011000000000000001,545.0,36.024552,-115.090268,True
1950,Las Vegas College,NV,0.0,97.0,36.037556,-115.04619,True
1951,University of Nevada-Las Vegas,NV,0.0347,24707.0,36.106047,-115.138462,True
1952,University of Nevada-Reno,NV,0.0083,17513.0,39.543642,-119.815377,True
1953,Great Basin College,NV,0.0005,1996.0,40.84343,-115.767274,True
1954,Sierra Nevada College,NV,0.0,397.0,39.244278,-119.939125,True
1955,Truckee Meadows Community College,NV,0.0064,7611.0,39.571402,-119.796975,True
1956,Western Nevada College,NV,0.0013,2310.0,39.186158,-119.79036,True
1957,Colby-Sawyer College,NH,0.0259,851.0,43.411663,-71.97580500000001,True
1958,Continental Academie of Hair Design-Hudson,NH,0.0,36.0,42.7768,-71.44515,True
1959,Dartmouth College,NH,0.0935,4312.0,43.704115,-72.289949,True
1960,Empire Beauty School-Laconia,NH,0.0,80.0,43.527157,-71.469612,True
1961,Empire Beauty School-Somersworth,NH,0.0,173.0,43.23004,-70.881563,True
1962,Franklin Pierce University,NH,0.0178,1627.0,42.78014,-72.058011,True
1964,Keene Beauty Academy,NH,0.0,37.0,42.948977,-72.321097,True
1965,Magdalen College,NH,0.0,78.0,43.314908,-71.83444399999999,True
1966,Michaels School of Hair Design and Esthetics-Paul Mitchell Partner School,NH,0.0,134.0,42.957837,-71.476135,True
1967,New England College,NH,0.0404,1684.0,43.176403,-71.822282,True
1968,New England School of Hair Design,NH,0.0,25.0,43.627356,-72.32142900000001,True
1969,Southern New Hampshire University,NH,0.0026,80170.0,43.038922,-71.451842,True
1970,New Hampshire Institute for Therapeutic Arts,NH,0.0,25.0,42.745262,-71.426722,True
1971,University of New Hampshire-Main Campus,NH,0.0391,12668.0,43.135934000000006,-70.93246500000001,True
1972,Keene State College,NH,0.002,3416.0,42.926452000000005,-72.279276,True
1973,University of New Hampshire at Manchester,NH,0.0014,703.0,42.987209,-71.468755,True
1974,Plymouth State University,NH,0.0135,4135.0,43.759572999999996,-71.690164,True
